timestamp;latitude;longitude;altitude;horizontalAccuracy;verticalAccuracy;speed;course
2018-03-15 11:40:43 +0000;40.736778;-73.986267;22.570435;25.000000;25.000000;4.176000;117.070312
2018-03-15 11:40:49 +0000;40.736752;-73.986135;24.848755;32.425341;32.425341;4.788000;114.960938
2018-03-15 11:40:58 +0000;40.736748;-73.986010;26.339996;25.000000;25.000000;3.276000;104.062500
2018-03-15 11:41:05 +0000;40.736700;-73.985905;25.062103;25.000000;25.000000;4.536000;117.070312
2018-03-15 11:41:12 +0000;40.736646;-73.985795;26.976227;25.000000;25.000000;4.932000;143.789062
2018-03-15 11:41:21 +0000;40.736602;-73.985684;25.803741;25.000000;25.000000;3.852000;125.859375
2018-03-15 11:41:30 +0000;40.736580;-73.985560;25.407471;25.000000;25.000000;4.284000;131.132812
2018-03-15 11:41:38 +0000;40.736519;-73.985456;25.111145;25.000000;25.000000;3.528000;141.328125
2018-03-15 11:41:46 +0000;40.736481;-73.985336;27.476227;25.000000;25.000000;2.340000;129.726562
2018-03-15 11:41:52 +0000;40.736455;-73.985213;26.143799;25.000000;25.000000;4.212000;111.796875
2018-03-15 11:42:08 +0000;40.736532;-73.985280;27.556519;25.000000;25.000000;5.040000;331.523438
2018-03-15 11:42:14 +0000;40.736636;-73.985322;25.499420;25.000000;25.000000;6.084000;356.132812
2018-03-15 11:42:20 +0000;40.736668;-73.985439;26.072021;25.000000;25.000000;2.880000;293.203125
2018-03-15 11:42:33 +0000;40.736752;-73.985495;24.993988;25.000000;25.000000;3.960000;307.968750
2018-03-15 11:42:40 +0000;40.736835;-73.985575;24.943085;36.347758;36.347758;1.296000;336.796875
2018-03-15 11:42:41 +0000;40.736886;-73.985572;24.833832;25.000000;25.000000;6.876000;336.796875
2018-03-15 11:43:03 +0000;40.736820;-73.985704;25.255615;30.000000;30.000000;10.188000;236.953125
2018-03-15 11:43:10 +0000;40.736857;-73.985834;25.324097;30.000000;30.000000;5.436000;313.593750
2018-03-15 11:43:13 +0000;40.736958;-73.985907;27.078583;37.845352;37.845352;9.396000;322.382812
2018-03-15 11:43:18 +0000;40.737027;-73.985988;24.985016;30.000000;30.000000;5.688000;318.867188
2018-03-15 11:43:27 +0000;40.737057;-73.986112;25.898499;30.000000;30.000000;4.716000;254.179688
2018-03-15 11:43:32 +0000;40.737003;-73.986227;28.135986;30.000000;30.000000;1.368000;262.617188
2018-03-15 11:43:39 +0000;40.737024;-73.986358;26.902740;30.000000;30.000000;5.652000;297.070312
2018-03-15 11:43:48 +0000;40.737042;-73.986474;28.451660;25.000000;25.000000;2.052000;299.882812
2018-03-15 11:43:52 +0000;40.736947;-73.986535;30.112427;25.000000;25.000000;3.456000;202.500000
2018-03-15 11:43:57 +0000;40.736871;-73.986620;28.546753;30.000000;30.000000;4.536000;240.117188
2018-03-15 11:43:59 +0000;40.736838;-73.986734;28.485626;30.000000;30.000000;14.904000;248.554688
2018-03-15 11:44:01 +0000;40.736790;-73.986896;27.002014;30.000000;30.000000;14.904000;245.039062
2018-03-15 11:44:06 +0000;40.736818;-73.986928;27.536133;10.000000;10.000000;2.340000;49.570312
2018-03-15 11:44:17 +0000;40.736917;-73.986871;25.155243;54.366981;54.366981;3.852000;31.640625
2018-03-15 11:44:24 +0000;40.736938;-73.986749;31.825989;100.000000;100.000000;5.688000;101.601562
2018-03-15 11:44:31 +0000;40.736882;-73.986689;32.693939;50.000000;50.000000;2.484000;119.531250
2018-03-15 11:44:36 +0000;40.736792;-73.986650;32.669312;200.000000;200.000000;4.727099;-1.000000
2018-03-15 11:44:48 +0000;40.736673;-73.986550;32.661781;203.169183;203.169183;4.267802;-1.000000
2018-03-15 11:44:51 +0000;40.736668;-73.986600;32.138062;50.000000;50.000000;5.364000;148.007812
2018-03-15 11:44:55 +0000;40.736763;-73.986694;32.450500;50.000000;50.000000;0.792000;81.914062
2018-03-15 11:44:57 +0000;40.736804;-73.986720;31.937012;30.000000;30.000000;1.512000;43.593750
2018-03-15 11:45:04 +0000;40.736887;-73.986782;32.413757;50.000000;50.000000;2.196000;305.859375
2018-03-15 11:45:07 +0000;40.736920;-73.987220;32.662262;100.000000;100.000000;5.400000;279.492188
2018-03-15 11:45:08 +0000;40.736956;-73.986960;32.218109;31.970269;31.970269;3.852000;309.023438
